LONG,LATI,LAM,K,REF
-97.06665802001953,26.73339080810547,7.272511005401611,2.7345941066741943,10
-97.06665802001953,26.800060272216797,7.299275875091553,2.7331790924072266,10
-97.06665802001953,26.866729736328125,7.327027797698975,2.728806972503662,10
-97.06665802001953,26.93338966369629,7.355763912200928,2.7223610877990723,10
-97.06665802001953,27.000059127807617,7.384274005889893,2.7109100818634033,10
-97.06665802001953,27.066730499267578,7.362536907196045,2.7256009578704834,10
-97.06665802001953,27.133390426635742,7.339816093444824,2.733349084854126,10
-97.06665802001953,27.20005989074707,7.318257808685303,2.7381091117858887,10
-97.06665802001953,27.2667293548584,7.298213005065918,2.740868091583252,10
-97.06665802001953,27.333389282226562,7.279508113861084,2.7406508922576904,10
-97.06665802001953,27.400060653686523,7.260952949523926,2.734618902206421,10
-97.06665802001953,27.46673011779785,7.242607116699219,2.7231709957122803,10
-97.06665802001953,27.53339958190918,7.179049015045166,2.721208095550537,10
-97.06665802001953,27.600059509277344,7.069754123687744,2.7283520698547363,10
-97.06665802001953,27.666730880737305,6.960402965545654,2.730897903442383,10
-97.06665802001953,27.733400344848633,6.852270126342773,2.730808973312378,10
-97.06665802001953,27.800060272216797,6.745194911956787,2.726876974105835,10
-96.99999237060547,25.666719436645508,7.147447109222412,2.678368091583252,10
-96.99999237060547,25.73339080810547,7.108034133911133,2.680617094039917,10
-96.99999237060547,25.800050735473633,7.0690178871154785,2.678924083709717,10
-96.99999237060547,25.86672019958496,7.03041410446167,2.6729650497436523,10
-96.99999237060547,25.93338966369629,6.992753028869629,2.6642889976501465,10
-96.99999237060547,26.000049591064453,6.9542951583862305,2.6486780643463135,10
-96.99999237060547,26.06671905517578,7.014601230621338,2.668976068496704,10
-96.99999237060547,26.133390426635742,7.073668956756592,2.6816000938415527,10
-96.99999237060547,26.20005989074707,7.133494853973389,2.690484046936035,10
-96.99999237060547,26.266719818115234,7.1948699951171875,2.697360038757324,10
-96.99999237060547,26.333389282226562,7.257294178009033,2.7012860774993896,10
-96.99999237060547,26.400060653686523,7.320022106170654,2.7005999088287354,10
-96.99999237060547,26.466720581054688,7.382749080657959,2.695189952850342,10
-96.99999237060547,26.533390045166016,7.426929950714111,2.6975231170654297,10
-96.99999237060547,26.600059509277344,7.452676773071289,2.708188056945801,10
-96.99999237060547,26.666719436645508,7.478598117828369,2.7145659923553467,10
-96.99999237060547,26.73339080810547,7.504670143127441,2.715801954269409,10
-96.99999237060547,26.800060272216797,7.531767845153809,2.71396803855896,10
-96.99999237060547,26.866729736328125,7.559792995452881,2.7090508937835693,10
-96.99999237060547,26.93338966369629,7.589025020599365,2.7022690773010254,10
-96.99999237060547,27.000059127807617,7.617114067077637,2.68835711479187,10
-96.99999237060547,27.066730499267578,7.596436977386475,2.7054250240325928,10
-96.99999237060547,27.133390426635742,7.573866844177246,2.713671922683716,10
-96.99999237060547,27.20005989074707,7.55242919921875,2.7190089225769043,10
-96.99999237060547,27.2667293548584,7.532307147979736,2.721669912338257,10
-96.99999237060547,27.333389282226562,7.513134002685547,2.7203478813171387,10
-96.99999237060547,27.400060653686523,7.494572162628174,2.7142739295959473,10
-96.99999237060547,27.46673011779785,7.4756760597229,2.7015810012817383,10
-96.99999237060547,27.53339958190918,7.407175064086914,2.7001919746398926,10
-96.99999237060547,27.600059509277344,7.28793478012085,2.7088189125061035,10
-96.99999237060547,27.666730880737305,7.168504238128662,2.7126059532165527,10
-96.99999237060547,27.733400344848633,7.049898147583008,2.712615966796875,10
-96.99999237060547,27.800060272216797,6.932365894317627,2.709099054336548,10
-96.99999237060547,27.866729736328125,6.816079139709473,2.7015628814697266,10
-96.93331909179688,25.666719436645508,7.201649188995361,2.6866629123687744,10
-96.93331909179688,25.73339080810547,7.16770076751709,2.689413070678711,10
-96.93331909179688,25.800050735473633,7.13411283493042,2.68817400932312,10
-96.93331909179688,25.86672019958496,7.101611137390137,2.68447208404541,10
-96.93331909179688,25.93338966369629,7.069176197052002,2.676323890686035,10
-96.93331909179688,26.000049591064453,7.036986827850342,2.6638519763946533,10
-96.93331909179688,26.06671905517578,7.090253829956055,2.680392026901245,10
-96.93331909179688,26.133390426635742,7.143333911895752,2.6919479370117188,10
-96.93331909179688,26.20005989074707,7.19697904586792,2.699937105178833,10
-96.93331909179688,26.266719818115234,7.252017974853516,2.7058379650115967,10
-96.93331909179688,26.333389282226562,7.307908058166504,2.708578109741211,10
-96.93331909179688,26.400060653686523,7.364541053771973,2.708173990249634,10
-96.93331909179688,26.466720581054688,7.421341896057129,2.703742027282715,10
-96.93331909179688,26.533390045166016,7.4600749015808105,2.7054409980773926,10
-96.93331909179688,26.600059509277344,7.481709003448486,2.7157111167907715,10
-96.93331909179688,26.666719436645508,7.5029730796813965,2.7207589149475098,10
-96.93331909179688,26.73339080810547,7.52519416809082,2.7227039337158203,10
-96.93331909179688,26.800060272216797,7.548113822937012,2.720410108566284,10
-96.93331909179688,26.866729736328125,7.57255220413208,2.7170441150665283,10
-96.93331909179688,26.93338966369629,7.597601890563965,2.7105000019073486,10
-96.93331909179688,27.000059127807617,7.62199592590332,2.698086977005005,10
-96.93331909179688,27.066730499267578,7.60339879989624,2.7106409072875977,10
-96.93331909179688,27.133390426635742,7.58475923538208,2.718696117401123,10
-96.93331909179688,27.20005989074707,7.566267013549805,2.7218570709228516,10
-96.93331909179688,27.2667293548584,7.549380779266357,2.7232449054718018,10
-96.93331909179688,27.333389282226562,7.533695220947266,2.7214879989624023,10
-96.93331909179688,27.400060653686523,7.518364906311035,2.714993953704834,10
-96.93331909179688,27.46673011779785,7.503604888916016,2.70402193069458,10
-96.93331909179688,27.53339958190918,7.441160202026367,2.702871084213257,10
-96.93331909179688,27.600059509277344,7.330009937286377,2.7106449604034424,10
-96.93331909179688,27.666730880737305,7.218865871429443,2.7141849994659424,10
-96.93331909179688,27.733400344848633,7.108078956604004,2.713136911392212,10
-96.93331909179688,27.800060272216797,6.998322010040283,2.7083640098571777,10
-96.93331909179688,27.866729736328125,6.890789985656738,2.70271897315979,10
-96.93331909179688,27.933399200439453,6.783318996429443,2.690408945083618,10
-96.86666107177734,25.666719436645508,7.255987167358398,2.686418056488037,10
-96.86666107177734,25.73339080810547,7.227628231048584,2.6900360584259033,10
-96.86666107177734,25.800050735473633,7.199627876281738,2.6895899772644043,10
-96.86666107177734,25.86672019958496,7.172548770904541,2.6863999366760254,10
-96.86666107177734,25.93338966369629,7.145652770996094,2.6791179180145264,10
-96.86666107177734,26.000049591064453,7.119139194488525,2.6683011054992676,10
-96.86666107177734,26.06671905517578,7.166391849517822,2.6839420795440674,10
-96.86666107177734,26.133390426635742,7.213027000427246,2.6939430236816406,10
-96.86666107177734,26.20005989074707,7.260796070098877,2.701849937438965,10
-96.86666107177734,26.266719818115234,7.309337139129639,2.7065389156341553,10
-96.86666107177734,26.333389282226562,7.358589172363281,2.70817494392395,10
-96.86666107177734,26.400060653686523,7.408723831176758,2.7070860862731934,10
-96.86666107177734,26.466720581054688,7.459692001342773,2.703684091567993,10
-96.86666107177734,26.533390045166016,7.4933061599731445,2.7056009769439697,10
-96.86666107177734,26.600059509277344,7.510218143463135,2.714082956314087,10
-96.86666107177734,26.666719436645508,7.527432918548584,2.719048023223877,10
-96.86666107177734,26.73339080810547,7.545030117034912,2.719825029373169,10
-96.86666107177734,26.800060272216797,7.564242839813232,2.719149112701416,10
-96.86666107177734,26.866729736328125,7.584126949310303,2.7148489952087402,10
-96.86666107177734,26.93338966369629,7.605503082275391,2.7094290256500244,10
-96.86666107177734,27.000059127807617,7.62598180770874,2.6978609561920166,10
-96.86666107177734,27.066730499267578,7.6103901863098145,2.7083818912506104,10
-96.86666107177734,27.133390426635742,7.594635009765625,2.7141029834747314,10
-96.86666107177734,27.20005989074707,7.580010890960693,2.71730899810791,10
-96.86666107177734,27.2667293548584,7.56689977645874,2.718730926513672,10
-96.86666107177734,27.333389282226562,7.554790019989014,2.716958999633789,10
-96.86666107177734,27.400060653686523,7.5428361892700195,2.7101290225982666,10
-96.86666107177734,27.46673011779785,7.530882835388184,2.6979598999023438,10
-96.86666107177734,27.53339958190918,7.4742431640625,2.696821928024292,10
-96.86666107177734,27.600059509277344,7.371242046356201,2.703874111175537,10
-96.86666107177734,27.666730880737305,7.26840877532959,2.707159996032715,10
-96.86666107177734,27.733400344848633,7.166473865509033,2.7070751190185547,10
-96.86666107177734,27.800060272216797,7.065217971801758,2.7028329372406006,10
-96.86666107177734,27.866729736328125,6.965527057647705,2.6961638927459717,10
-96.86666107177734,27.933399200439453,6.866354942321777,2.6842219829559326,10
-96.86666107177734,28.000059127807617,6.76664400100708,2.6649250984191895,10
-96.79998779296875,25.666719436645508,7.310730934143066,2.6785449981689453,10
-96.79998779296875,25.73339080810547,7.287810802459717,2.682184934616089,10
-96.79998779296875,25.800050735473633,7.265464782714844,2.6826729774475098,10
-96.79998779296875,25.86672019958496,7.243799209594727,2.680190086364746,10
-96.79998779296875,25.93338966369629,7.222935199737549,2.6748239994049072,10
-96.79998779296875,26.000049591064453,7.202188014984131,2.6655850410461426,10
-96.79998779296875,26.06671905517578,7.242825984954834,2.6793980598449707,10
-96.79998779296875,26.133390426635742,7.28326416015625,2.6885828971862793,10
-96.79998779296875,26.20005989074707,7.324838161468506,2.69596004486084,10
-96.79998779296875,26.266719818115234,7.367249965667725,2.7006020545959473,10
-96.79998779296875,26.333389282226562,7.410789966583252,2.7031280994415283,10
-96.79998779296875,26.400060653686523,7.454840183258057,2.7021989822387695,10
-96.79998779296875,26.466720581054688,7.499137878417969,2.697957992553711,10
-96.79998779296875,26.533390045166016,7.527511119842529,2.6997029781341553,10
-96.79998779296875,26.600059509277344,7.539888858795166,2.7071681022644043,10
-96.79998779296875,26.666719436645508,7.552962779998779,2.7119200229644775,10
-96.79998779296875,26.73339080810547,7.566826820373535,2.7136130332946777,10
-96.79998779296875,26.800060272216797,7.581846237182617,2.7129321098327637,10
-96.79998779296875,26.866729736328125,7.597644805908203,2.7089319229125977,10
-96.79998779296875,26.93338966369629,7.614055156707764,2.701962947845459,10
-96.79998779296875,27.000059127807617,7.6304450035095215,2.690869092941284,10
-96.79998779296875,27.066730499267578,7.617966175079346,2.699842929840088,10
-96.79998779296875,27.133390426635742,7.605618953704834,2.704655885696411,10
-96.79998779296875,27.20005989074707,7.59440803527832,2.7072460651397705,10
-96.79998779296875,27.2667293548584,7.584794044494629,2.7082250118255615,10
-96.79998779296875,27.333389282226562,7.576117992401123,2.706037998199463,10
-96.79998779296875,27.400060653686523,7.567805767059326,2.69950008392334,10
-96.79998779296875,27.46673011779785,7.559313774108887,2.6875290870666504,10
-96.79998779296875,27.53339958190918,7.5079498291015625,2.6850740909576416,10
-96.79998779296875,27.600059509277344,7.413226127624512,2.6918630599975586,10
-96.79998779296875,27.666730880737305,7.318538188934326,2.694490909576416,10
-96.79998779296875,27.733400344848633,7.225121974945068,2.694714069366455,10
-96.79998779296875,27.800060272216797,7.132602214813232,2.691164970397949,10
-96.79998779296875,27.866729736328125,7.041104793548584,2.68391489982605,10
-96.79998779296875,27.933399200439453,6.950181007385254,2.6720170974731445,10
-96.79998779296875,28.000059127807617,6.858759880065918,2.6530110836029053,10
-96.79998779296875,28.066730499267578,6.638518810272217,2.6638851165771484,10
-96.73332214355469,25.666719436645508,7.366673946380615,2.664357900619507,10
-96.73332214355469,25.73339080810547,7.349453926086426,2.6688640117645264,10
-96.73332214355469,25.800050735473633,7.332712173461914,2.670046091079712,10
-96.73332214355469,25.86672019958496,7.316792011260986,2.668833017349243,10
-96.73332214355469,25.93338966369629,7.301680088043213,2.664973020553589,10
-96.73332214355469,26.000049591064453,7.286542892456055,2.656891107559204,10
-96.73332214355469,26.06671905517578,7.320662975311279,2.6691970825195312,10
-96.73332214355469,26.133390426635742,7.355093002319336,2.6782889366149902,10
-96.73332214355469,26.20005989074707,7.390453815460205,2.6853959560394287,10
-96.73332214355469,26.266719818115234,7.427281856536865,2.6913371086120605,10
-96.73332214355469,26.333389282226562,7.464530944824219,2.693434000015259,10
-96.73332214355469,26.400060653686523,7.502018928527832,2.691917896270752,10
-96.73332214355469,26.466720581054688,7.5398101806640625,2.687238931655884,10
-96.73332214355469,26.533390045166016,7.562920093536377,2.6886250972747803,10
-96.73332214355469,26.600059509277344,7.571471214294434,2.6965980529785156,10
-96.73332214355469,26.666719436645508,7.5801520347595215,2.7007029056549072,10
-96.73332214355469,26.73339080810547,7.589899063110352,2.7024409770965576,10
-96.73332214355469,26.800060272216797,7.600704193115234,2.7015960216522217,10
-96.73332214355469,26.866729736328125,7.612308979034424,2.6977529525756836,10
-96.73332214355469,26.93338966369629,7.624293804168701,2.690342903137207,10
-96.73332214355469,27.000059127807617,7.636402130126953,2.6792490482330322,10
-96.73332214355469,27.066730499267578,7.627016067504883,2.6869359016418457,10
-96.73332214355469,27.133390426635742,7.617825984954834,2.69085693359375,10
-96.73332214355469,27.20005989074707,7.610217094421387,2.6933770179748535,10
-96.73332214355469,27.2667293548584,7.603631973266602,2.693021059036255,10
-96.73332214355469,27.333389282226562,7.5981879234313965,2.68988299369812,10
-96.73332214355469,27.400060653686523,7.593824863433838,2.6842970848083496,10
-96.73332214355469,27.46673011779785,7.588990211486816,2.672982931137085,10
-96.73332214355469,27.53339958190918,7.543017864227295,2.6695220470428467,10
-96.73332214355469,27.600059509277344,7.456477165222168,2.675870895385742,10
-96.73332214355469,27.666730880737305,7.369994163513184,2.6778969764709473,10
-96.73332214355469,27.733400344848633,7.284709930419922,2.677424907684326,10
-96.73332214355469,27.800060272216797,7.200819969177246,2.674298048019409,10
-96.73332214355469,27.866729736328125,7.117833137512207,2.667283058166504,10
-96.73332214355469,27.933399200439453,7.0356059074401855,2.6559090614318848,10
-96.73332214355469,28.000059127807617,6.952762126922607,2.637399911880493,10
-96.73332214355469,28.066730499267578,6.731379985809326,2.6486129760742188,10
-96.73332214355469,28.133399963378906,6.509967803955078,2.653434991836548,10
-96.66665649414062,25.666719436645508,7.424266815185547,2.6460978984832764,10
-96.66665649414062,25.73339080810547,7.413071155548096,2.6521549224853516,10
-96.66665649414062,25.800050735473633,7.402102947235107,2.6547670364379883,10
-96.66665649414062,25.86672019958496,7.391787052154541,2.6543750762939453,10
-96.66665649414062,25.93338966369629,7.382134914398193,2.6511759757995605,10
-96.66665649414062,26.000049591064453,7.37172794342041,2.642451047897339,10
-96.66665649414062,26.06671905517578,7.399633884429932,2.6541171073913574,10
-96.66665649414062,26.133390426635742,7.42813777923584,2.6636550426483154,10
-96.66665649414062,26.20005989074707,7.457755088806152,2.6714160442352295,10
-96.66665649414062,26.266719818115234,7.4883341789245605,2.677175998687744,10
-96.66665649414062,26.333389282226562,7.519270896911621,2.678961992263794,10
-96.66665649414062,26.400060653686523,7.550428867340088,2.6770670413970947,10
-96.66665649414062,26.466720581054688,7.581632137298584,2.6716339588165283,10
-96.66665649414062,26.533390045166016,7.599360942840576,2.6725049018859863,10
-96.66665649414062,26.600059509277344,7.603580951690674,2.6798269748687744,10
-96.66665649414062,26.666719436645508,7.6082940101623535,2.6842570304870605,10
-96.66665649414062,26.73339080810547,7.613768100738525,2.6856329441070557,10
-96.66665649414062,26.800060272216797,7.620462894439697,2.6848928928375244,10
-96.66665649414062,26.866729736328125,7.628100872039795,2.681490898132324,10
-96.66665649414062,26.93338966369629,7.635848045349121,2.6741480827331543,10
-96.66665649414062,27.000059127807617,7.643774032592773,2.662942886352539,10
-96.66665649414062,27.066730499267578,7.637660026550293,2.6702489852905273,10
-96.66665649414062,27.133390426635742,7.631594181060791,2.6735150814056396,10
-96.66665649414062,27.20005989074707,7.6268630027771,2.6746718883514404,10
-96.66665649414062,27.2667293548584,7.6238532066345215,2.6743409633636475,10
-96.66665649414062,27.333389282226562,7.621686935424805,2.6705169677734375,10
-96.66665649414062,27.400060653686523,7.621421813964844,2.666224956512451,10
-96.66665649414062,27.46673011779785,7.619976043701172,2.654900074005127,10
-96.66665649414062,27.53339958190918,7.579458236694336,2.650691032409668,10
-96.66665649414062,27.600059509277344,7.500988006591797,2.6563940048217773,10
-96.66665649414062,27.666730880737305,7.422698974609375,2.658262014389038,10
-96.66665649414062,27.733400344848633,7.3457350730896,2.6577351093292236,10
-96.66665649414062,27.800060272216797,7.270129203796387,2.6540400981903076,10
-96.66665649414062,27.866729736328125,7.195493221282959,2.6467010974884033,10
-96.66665649414062,27.933399200439453,7.12119722366333,2.633918046951294,10
-96.66665649414062,28.000059127807617,7.04750394821167,2.617013931274414,10
-96.66665649414062,28.066730499267578,6.825469970703125,2.629828929901123,10
-96.66665649414062,28.133399963378906,6.602903842926025,2.6353158950805664,10
-96.66665649414062,28.200069427490234,6.3813629150390625,2.635024070739746,10
-96.59999084472656,25.666719436645508,7.483336925506592,2.6241440773010254,10
-96.59999084472656,25.73339080810547,7.477378845214844,2.630491018295288,10
-96.59999084472656,25.800050735473633,7.472146034240723,2.6339190006256104,10
-96.59999084472656,25.86672019958496,7.467710018157959,2.634953022003174,10
-96.59999084472656,25.93338966369629,7.463547229766846,2.6325080394744873,10
-96.59999084472656,26.000049591064453,7.458744049072266,2.6247971057891846,10
-96.59999084472656,26.06671905517578,7.480588912963867,2.6366820335388184,10
-96.59999084472656,26.133390426635742,7.502824783325195,2.645714044570923,10
-96.59999084472656,26.20005989074707,7.525407791137695,2.651616096496582,10
-96.59999084472656,26.266719818115234,7.549915790557861,2.657318115234375,10
-96.59999084472656,26.333389282226562,7.57473087310791,2.6594231128692627,10
-96.59999084472656,26.400060653686523,7.59954309463501,2.657202959060669,10
-96.59999084472656,26.466720581054688,7.624275207519531,2.651158094406128,10
-96.59999084472656,26.533390045166016,7.637053966522217,2.6525750160217285,10
-96.59999084472656,26.600059509277344,7.63699197769165,2.659379005432129,10
-96.59999084472656,26.666719436645508,7.63753604888916,2.6634678840637207,10
-96.59999084472656,26.73339080810547,7.638779163360596,2.664777994155884,10
-96.59999084472656,26.800060272216797,7.641323089599609,2.6640100479125977,10
-96.59999084472656,26.866729736328125,7.644576072692871,2.6601641178131104,10
-96.59999084472656,26.93338966369629,7.648326873779297,2.6528069972991943,10
-96.59999084472656,27.000059127807617,7.6520161628723145,2.6414151191711426,10
-96.59999084472656,27.066730499267578,7.649458885192871,2.6491758823394775,10
-96.59999084472656,27.133390426635742,7.646330833435059,2.651766061782837,10
-96.59999084472656,27.20005989074707,7.6443610191345215,2.6515440940856934,10
-96.59999084472656,27.2667293548584,7.644533157348633,2.6505649089813232,10
-96.59999084472656,27.333389282226562,7.646070957183838,2.6474180221557617,10
-96.59999084472656,27.400060653686523,7.648708820343018,2.6419670581817627,10
-96.59999084472656,27.46673011779785,7.65103816986084,2.6314640045166016,10
-96.59999084472656,27.53339958190918,7.616875171661377,2.6285789012908936,10
-96.59999084472656,27.600059509277344,7.546604156494141,2.6342930793762207,10
-96.59999084472656,27.666730880737305,7.476201057434082,2.6351609230041504,10
-96.59999084472656,27.733400344848633,7.407804012298584,2.6347849369049072,10
-96.59999084472656,27.800060272216797,7.340350151062012,2.6306440830230713,10
-96.59999084472656,27.866729736328125,7.274159908294678,2.6229429244995117,10
-96.59999084472656,27.933399200439453,7.208983898162842,2.611521005630493,10
-96.59999084472656,28.000059127807617,7.142343044281006,2.591423988342285,10
-96.59999084472656,28.066730499267578,6.91975212097168,2.6057300567626953,10
-96.59999084472656,28.133399963378906,6.696375846862793,2.6125240325927734,10
-96.59999084472656,28.200069427490234,6.473566055297852,2.613028049468994,10
-96.53331756591797,25.666719436645508,7.542673110961914,2.597126007080078,10
-96.53331756591797,25.73339080810547,7.5423078536987305,2.6039860248565674,10
-96.53331756591797,25.800050735473633,7.543068885803223,2.6091558933258057,10
-96.53331756591797,25.86672019958496,7.544104099273682,2.610827922821045,10
-96.53331756591797,25.93338966369629,7.545547962188721,2.60921311378479,10
-96.53331756591797,26.000049591064453,7.545989036560059,2.601875066757202,10
-96.53331756591797,26.06671905517578,7.561577796936035,2.613416910171509,10
-96.53331756591797,26.133390426635742,7.576993942260742,2.621134042739868,10
-96.53331756591797,26.20005989074707,7.593873977661133,2.627971887588501,10
-96.53331756591797,26.266719818115234,7.611143112182617,2.631577968597412,10
-96.53331756591797,26.333389282226562,7.629755973815918,2.6333940029144287,10
-96.53331756591797,26.400060653686523,7.648561000823975,2.6315839290618896,10
-96.53331756591797,26.466720581054688,7.666734218597412,2.6247260570526123,10
-96.53331756591797,26.533390045166016,7.674169063568115,2.6256370544433594,10
-96.53331756591797,26.600059509277344,7.670262813568115,2.6330060958862305,10
-96.53331756591797,26.666719436645508,7.66650390625,2.636707067489624,10
-96.53331756591797,26.73339080810547,7.663843154907227,2.638192892074585,10
-96.53331756591797,26.800060272216797,7.66212797164917,2.63716197013855,10
-96.53331756591797,26.866729736328125,7.661109924316406,2.632772922515869,10
-96.53331756591797,26.93338966369629,7.661013126373291,2.625962972640991,10
-96.53331756591797,27.000059127807617,7.65988302230835,2.6130409240722656,10
-96.53331756591797,27.066730499267578,7.660921096801758,2.6215128898620605,10
-96.53331756591797,27.133390426635742,7.660918235778809,2.6239500045776367,10
-96.53331756591797,27.20005989074707,7.6625800132751465,2.6245570182800293,10
-96.53331756591797,27.2667293548584,7.665762901306152,2.6231420040130615,10
-96.53331756591797,27.333389282226562,7.67112922668457,2.620944023132324,10
-96.53331756591797,27.400060653686523,7.676711082458496,2.6145060062408447,10
