climate_bin,yield_25th,yield_50th,yield_75th,yield_95th
1,2.403198,3.148597,4.205317,4.796213
2,2.2300869999999997,3.075279,3.5538819999999998,4.276878
3,1.9449610000000002,3.054913,3.706628,4.7198400000000005
4,2.891984,3.431685,3.716811,5.132254
5,3.2034439999999997,3.61498,4.063034,5.213718
6,3.4622349999999997,3.8899220000000003,4.256512,5.213718
7,3.3705870000000004,3.8695559999999998,4.256512,4.735115
8,3.3909529999999997,3.9713870000000004,4.419441,4.735115
9,2.9530830000000003,4.419441,5.264633,5.539576
10,1.598738,2.458493,2.986854,3.9001050000000004
11,2.087524,3.8899220000000003,4.412652,4.714748999999999
12,2.059543,2.769788,3.431685,4.256512
13,2.059543,2.830886,3.4520519999999997,4.175047
14,2.059543,2.059543,2.739239,3.523333
15,2.059543,3.024364,3.6251629999999997,3.798275
16,2.168988,2.57631,3.024364,3.9917529999999997
17,1.680202,2.20972,2.7901540000000002,3.9815699999999996
18,1.77185,2.362466,3.075279,3.5538819999999998
19,1.6089209999999998,2.056975,2.5355779999999997,3.170163
20,1.527456,1.924595,2.372649,3.27894
21,0.515421,0.69,0.942235,3.2034439999999997
22,0.418839,0.6318159999999999,0.763166,1.924595
23,0.6117520000000001,1.521733,2.515212,3.00842
24,0.666762,1.840496,2.868242,3.353471
25,0.8554120000000001,2.3290990000000003,3.127031,3.8710489999999997
26,0.773911,1.883863,2.423564,3.040768
27,1.195732,1.9449610000000002,2.494846,2.91235
28,1.0494379999999999,1.9449610000000002,2.5559439999999998,3.3211230000000005
29,0.872508,1.788731,2.331917,2.830886
30,1.186743,1.9449610000000002,2.168988,2.688323
31,0.620875,0.72,0.942235,1.373089
32,0.573116,0.620875,0.847733,1.146231
33,0.620875,0.788034,0.9910120000000001,1.28951
34,0.64,0.782129,1.122351,1.8231330000000001
35,0.6318159999999999,0.825859,1.182051,1.874566
36,0.660589,0.895493,1.182051,1.924595
37,0.683642,0.9910120000000001,1.316748,2.270819
38,0.772361,0.931969,1.316748,2.525395
39,0.864713,0.912623,1.278616,2.800337
40,0.957206,1.13,1.91,2.769788
41,0.620875,0.72,0.942235,1.30145
42,0.525356,0.797705,0.988949,1.134291
43,0.782129,0.9910120000000001,1.134291,1.146231
44,0.782129,0.9910120000000001,1.134291,1.146231
45,0.776094,0.950435,1.146231,1.146231
46,0.782129,0.980136,1.146231,1.456669
47,0.950435,1.0494379999999999,1.086532,1.779046
48,0.741396,0.980136,1.287462,1.779046
49,0.825859,1.0494379999999999,1.2474459999999998,1.474359
50,0.8023060000000001,1.0494379999999999,1.220206,1.91
51,0.688517,0.942235,1.01,1.6954669999999998
52,0.67882,0.847733,1.01,1.122351
53,0.525356,0.525356,1.01,1.146231
54,0.69,1.01,1.01,1.146231
55,0.740274,0.950435,1.0494379999999999,1.146231
56,0.895493,1.122351,1.146231,1.146231
57,0.931313,1.0494379999999999,1.146231,1.521733
58,0.980136,1.0494379999999999,1.22,1.554054
59,0.825859,0.951765,1.118741,1.316748
60,1.0494379999999999,1.118741,1.874566,1.91
61,0.69,0.782129,0.847733,1.6954669999999998
62,0.453717,0.797705,1.01,1.0494379999999999
63,0.525356,0.64003,1.01,1.0494379999999999
64,0.740274,0.797705,1.01,1.122351
65,0.776094,0.980136,1.0494379999999999,1.22
66,0.895493,1.0494379999999999,1.22,1.814866
67,0.789053,1.002952,1.152842,1.504245
68,0.825859,1.044662,1.118741,1.36115
69,1.0494379999999999,1.118741,1.494025,1.91
70,1.269611,1.91,1.91,1.91
71,0.69,0.782129,0.782129,1.6954669999999998
72,0.453717,0.69,1.01,1.0494379999999999
73,0.453717,0.69,1.01,1.0494379999999999
74,0.5969949999999999,0.797705,1.01,1.0494379999999999
75,0.740274,0.8238540000000001,1.0494379999999999,1.22
76,0.764154,0.895493,1.0626520000000002,1.521733
77,0.825859,1.0113219999999998,1.2064629999999998,2.005905
78,0.86834,1.002952,1.152842,1.34921
79,1.0494379999999999,1.146902,1.3372700000000002,1.8171830000000002
80,1.22,1.521733,1.91,1.91
81,0.600804,0.69,0.69,1.6954669999999998
82,0.453717,0.69,0.797705,1.32533
83,0.453717,0.69,0.8238540000000001,1.122351
84,0.707912,0.8238540000000001,0.911558,1.0494379999999999
85,0.764154,0.911558,0.930953,1.32533
86,0.876309,0.923422,0.97705,1.416722
87,0.69,0.895493,0.970535,1.420849
88,0.788034,0.972463,1.152842,1.874566
89,0.951765,1.0494379999999999,1.133569,1.3969690000000001
90,0.955752,1.118741,1.420849,2.12978
91,0.69,0.69,0.69,1.098757
92,0.453717,0.669358,0.951765,1.118741
93,0.69,0.7325050000000001,1.118741,1.8268060000000002
94,0.6686350000000001,0.7325050000000001,0.970535,1.874566
95,0.669358,0.772361,0.970535,1.874566
96,0.69,0.795652,1.118741,1.874566
97,0.6686350000000001,0.8461690000000001,1.118741,1.874566
98,0.923422,1.2185840000000001,1.767107,2.173064
99,1.01,1.767107,1.9342650000000001,2.173064
100,0.955752,1.0494379999999999,2.173064,2.173064
