climate_bin,yield_25th,yield_50th,yield_75th,yield_95th
1,1.45,1.689414,1.9514080000000003,1.9785110000000001
2,1.897202,1.9514080000000003,2.150163,2.493466
3,1.897202,1.906237,2.150163,2.493466
4,1.897202,1.906237,2.1863,2.511535
5,1.897202,1.9694770000000001,2.511535,2.511535
6,1.897202,1.9785110000000001,2.1863,2.511535
7,1.897202,1.9785110000000001,2.1863,2.619946
8,1.897202,1.9785110000000001,1.9785110000000001,2.628981
9,1.45,2.1411279999999997,2.1863,2.628981
10,1.45,1.45,1.45,2.62
11,1.45,1.671345,1.689414,1.8610650000000002
12,1.671345,1.8339619999999999,1.8610650000000002,1.9514080000000003
13,1.8610650000000002,1.897202,1.897202,1.9514080000000003
14,1.8610650000000002,1.897202,1.906237,1.9785110000000001
15,1.8610650000000002,1.897202,1.906237,1.9785110000000001
16,1.897202,1.897202,1.9514080000000003,2.150163
17,1.897202,1.960443,1.9694770000000001,2.493466
18,1.45,1.9694770000000001,1.9785110000000001,2.357951
19,1.45,1.45,1.6171389999999999,2.62
20,1.45,1.45,1.54,2.62
21,1.41,1.45,1.671345,2.023683
22,1.635208,1.671345,1.8610650000000002,2.023683
23,1.6261729999999999,1.8339619999999999,1.960443,2.023683
24,1.8610650000000002,1.897202,1.960443,2.023683
25,1.7616880000000001,1.879134,1.945225,2.0506889999999998
26,1.45,1.879134,2.3319259999999997,2.529603
27,1.45,1.45,1.45,2.62
28,1.45,1.45,1.45,2.62
29,1.45,1.5,1.6963650000000001,1.73
30,1.5,1.73,2.62,3.65
31,1.41,1.41,1.45,2.0506889999999998
32,1.41,1.41,1.45,2.472545
33,1.41,1.45,1.45,2.62
34,1.45,1.45,2.112651,3.21
35,1.497205,1.6963650000000001,2.31,3.65
36,1.5574940000000002,1.57,1.9507619999999999,3.65
37,1.457007,1.57,1.602555,3.65
38,1.5366959999999998,1.57,2.31,3.65
39,1.57,2.31,3.21,3.65
40,3.21,3.64,3.65,3.65
41,1.41,1.41,1.45,2.6366
42,1.41,1.41,1.45,2.484263
43,1.41,1.41,1.45,2.660037
44,1.366576,1.41,1.635484,3.21
45,1.41,1.602555,2.31,3.21
46,1.602555,1.635484,2.31,3.21
47,1.262286,1.701342,1.811106,3.21
48,1.41,1.57,2.61,3.64
49,1.57,3.21,3.21,4.81
50,2.61,3.21,3.64,4.81
51,1.41,1.41,1.45,2.6366
52,1.41,1.41,1.4708379999999999,2.660037
53,1.229357,1.41,1.41,1.492791
54,1.21,1.366576,1.41,1.492791
55,1.366576,1.41,2.07,3.64
56,1.41,2.11,3.64,4.81
57,2.946213,4.81,4.81,4.81
58,3.64,4.81,4.81,4.81
59,3.64,4.81,4.81,4.81
60,3.21,4.81,4.81,4.81
61,1.21,1.41,1.45,3.60026
62,1.41,1.41,1.41,2.722501
63,1.41,1.41,1.47,2.722501
64,1.21,1.41,2.07,4.81
65,1.41,4.81,4.81,4.81
66,4.81,4.81,4.81,4.81
67,4.81,4.81,4.81,4.81
68,4.81,4.81,4.81,4.81
69,4.81,4.81,4.81,4.81
70,1.41,1.41,4.81,4.81
71,0.8263879999999999,1.388603,1.388603,1.52
72,0.8263879999999999,0.8263879999999999,1.388603,1.388603
73,0.8263879999999999,0.8263879999999999,1.388603,1.388603
74,0.8263879999999999,1.21,1.388603,1.388603
75,0.8263879999999999,1.21,1.388603,1.41
76,0.8263879999999999,1.388603,1.41,4.81
77,1.24,1.41,1.41,1.41
78,1.24,1.41,1.41,1.41
79,1.41,1.41,1.41,1.41
80,0.659045,1.41,1.41,1.41
81,0.59,0.79252,0.8866129999999999,1.388603
82,0.641396,0.79252,0.8866129999999999,1.36322
83,0.62,0.641396,0.8866129999999999,1.30393
84,0.425784,0.6310720000000001,1.02,1.30393
85,0.425784,0.647888,1.15172,1.30393
86,0.425784,0.682909,1.15172,1.41
87,0.554429,0.7155279999999999,1.15172,1.41
88,0.61,0.682909,1.15172,1.475036
89,0.61,0.975524,1.15172,1.41
90,0.437267,0.975524,1.15172,1.41
91,0.38613000000000003,0.38613000000000003,0.62,0.958334
92,1.15172,1.15172,1.15172,1.226926
93,1.15172,1.15172,1.15172,1.15172
94,1.15172,1.15172,1.15172,1.15172
95,1.15172,1.15172,1.15172,1.15172
96,1.15172,1.15172,1.15172,1.15172
97,1.15172,1.15172,1.15172,1.15172
98,1.15172,1.15172,1.15172,1.15172
99,0.76,1.15172,1.15172,1.15172
100,0.538257,0.7155279999999999,0.845526,1.15172
