climate_bin,yield_25th,yield_50th,yield_75th,yield_95th
1,2.595066,3.535778,8.8,43.509997999999996
2,2.29,3.32,5.57,43.509997999999996
3,2.29,3.535778,5.460452,13.37
4,2.29,2.29,4.14,13.37
5,2.29,2.29,4.14,13.37
6,2.000364,2.367998,5.114845,13.37
7,1.894484,2.29,4.96,13.505157
8,1.894484,2.570276,5.925401,11.169597
9,4.14,4.96,10.37,13.82
10,4.17,5.57,25.18,26.92
11,4.963064,43.509997999999996,43.509997999999996,43.509997999999996
12,1.418652,4.65,7.504066000000001,12.521194
13,1.418652,1.418652,4.65,9.504430000000001
14,1.418652,1.418652,4.14,11.169597
15,1.418652,2.367998,4.65,10.37
16,1.47,1.894484,5.698333,13.37
17,1.49,3.22,4.14,10.37
18,1.418652,3.22,4.14,10.37
19,3.22,4.14,10.37,26.92
20,5.57,5.57,25.27,26.92
21,3.22,12.521194,43.509997999999996,43.509997999999996
22,1.418652,3.22,3.22,7.504066000000001
23,1.418652,1.418652,3.22,9.504430000000001
24,1.418652,3.22,3.22,10.37
25,1.418652,3.22,3.22,10.37
26,1.49,3.22,3.697969,5.698333
27,1.49,3.22,3.22,10.37
28,1.418652,3.22,3.22,10.37
29,1.418652,3.22,10.37,11.16
30,5.57,5.57,10.37,26.92
31,3.22,3.22,13.37,43.509997999999996
32,1.418652,3.22,3.22,3.22
33,3.22,3.22,3.22,3.697969
34,3.22,3.22,3.22,3.98
35,3.22,3.22,3.22,10.37
36,3.22,3.22,3.22,10.37
37,3.22,3.22,3.22,10.37
38,3.22,3.22,3.98,10.37
39,3.22,3.22,4.65,10.37
40,5.57,10.37,11.9,43.509997999999996
41,3.22,11.818364,20.652401,43.509997999999996
42,1.418652,3.22,3.22,10.37
43,3.22,3.22,3.22,10.37
44,3.22,3.22,3.22,10.37
45,3.22,3.22,3.22,10.37
46,3.22,3.22,3.22,10.37
47,3.22,3.22,3.98,11.169597
48,3.22,3.22,4.65,11.16
49,3.22,10.37,13.37,16.190001000000002
50,5.57,11.16,19.139999,43.509997999999996
51,8.33,13.37,26.27,43.509997999999996
52,3.98,3.98,13.37,43.509997999999996
53,3.22,3.22,3.98,13.37
54,3.22,3.59,10.37,13.37
55,4.16,10.37,11.16,43.509997999999996
56,3.22,11.16,11.9,43.509997999999996
57,3.59,11.16,13.82,43.509997999999996
58,13.82,16.190001000000002,16.190001000000002,43.509997999999996
59,10.37,13.82,43.509997999999996,43.509997999999996
60,5.57,10.37,25.27,43.509997999999996
61,3.98,13.37,22.706829,43.509997999999996
62,3.98,8.628594,13.37,43.509997999999996
63,4.16,8.628594,22.706829,31.540001
64,4.2277949999999995,12.95,22.706829,31.540001
65,4.2277949999999995,8.76,22.706829,43.509997999999996
66,5.18,8.76,13.82,43.509997999999996
67,3.59,11.16,13.82,43.509997999999996
68,3.59,13.82,16.190001000000002,43.509997999999996
69,4.39,43.509997999999996,43.509997999999996,43.509997999999996
70,13.82,26.27,43.509997999999996,43.509997999999996
71,8.33,11.169597,13.37,43.509997999999996
72,8.76,13.37,31.540001,43.509997999999996
73,5.18,13.37,31.540001,43.509997999999996
74,3.59,5.18,8.76,31.540001
75,3.59,3.59,5.18,22.706829
76,3.59,3.59,13.37,31.540001
77,4.17,13.82,17.52,43.509997999999996
78,25.18,43.509997999999996,43.509997999999996,43.509997999999996
79,25.27,25.27,25.27,43.509997999999996
80,25.27,25.27,26.27,26.92
81,8.33,31.540001,31.540001,43.509997999999996
82,31.540001,31.540001,31.540001,43.509997999999996
83,13.37,31.540001,31.540001,43.509997999999996
84,13.37,13.82,25.18,43.509997999999996
85,13.82,25.18,25.18,43.509997999999996
86,19.26161,25.18,25.18,43.509997999999996
87,25.18,25.18,43.509997999999996,43.509997999999996
88,25.27,25.27,43.509997999999996,43.509997999999996
89,25.27,25.27,26.92,43.509997999999996
90,25.27,26.92,26.92,43.509997999999996
91,24.379998999999998,24.379998999999998,37.610001000000004,43.509997999999996
92,15.65,31.540001,37.610001000000004,43.509997999999996
93,20.18,31.540001,31.540001,43.509997999999996
94,13.37,26.27,31.540001,43.509997999999996
95,13.37,31.540001,31.540001,43.509997999999996
96,10.98,15.089386,31.540001,43.509997999999996
97,13.37,15.089386,25.18,43.509997999999996
98,18.596752,23.125496,25.139999,43.509997999999996
99,12.93743,22.672623,28.425089,43.509997999999996
100,26.92,43.509997999999996,43.509997999999996,43.509997999999996
