climate_bin,yield_25th,yield_50th,yield_75th,yield_95th
1,4.7,4.7,4.7,4.7
2,4.7,4.7,4.7,4.7
3,4.7,4.7,4.7,4.7
4,4.7,4.7,4.7,4.7
5,4.7,4.7,4.7,4.7
6,4.7,4.7,4.7,4.7
7,2.48,4.7,4.7,4.7
8,2.618962,4.7,4.7,4.7
9,2.618962,4.7,4.7,4.7
10,1.7130319999999999,2.48,4.7,17.549999
11,4.7,4.7,4.7,4.7
12,4.7,4.7,4.7,7.68
13,4.7,4.7,4.7,4.7
14,4.7,4.7,4.7,7.68
15,4.7,4.7,4.7,5.01
16,0.543558,1.25875,4.7,7.68
17,0.543558,2.313432,4.7,5.03
18,0.841706,2.618962,4.7,5.03
19,1.67,1.7130319999999999,4.7,8.48
20,1.67,2.169095,4.7,17.549999
21,4.7,32.990002000000004,32.990002000000004,32.990002000000004
22,4.7,4.7,7.68,32.990002000000004
23,4.7,5.03,6.916622,7.68
24,5.03,5.03,6.329002,8.495526
25,4.7,5.03,5.03,8.495526
26,1.67,2.313432,5.03,7.68
27,1.67,1.67,4.7,7.68
28,1.67,1.7130319999999999,4.7,5.03
29,1.67,2.169095,5.03,5.03
30,1.67,1.67,1.7130319999999999,7.68
31,6.234127,32.990002000000004,32.990002000000004,32.990002000000004
32,6.234127,9.00485,32.990002000000004,32.990002000000004
33,5.470141,32.990002000000004,32.990002000000004,32.990002000000004
34,2.768295,3.145321,3.145321,3.145321
35,2.768295,3.145321,3.145321,32.990002000000004
36,2.5,2.574249,2.574249,32.990002000000004
37,3.42465,3.4258900000000003,3.4258900000000003,32.990002000000004
38,3.4258900000000003,3.4258900000000003,4.7,32.990002000000004
39,4.7,5.775735,6.916622,8.495526
40,4.7,5.03,7.68,8.495526
41,3.9929309999999996,5.470141,7.388959,11.629252000000001
42,3.664131,7.28,7.336828999999999,8.767681
43,3.9929309999999996,4.134695,4.134695,4.7
44,3.9929309999999996,4.134695,4.134695,5.905825
45,2.768295,2.768295,3.4258900000000003,3.4258900000000003
46,3.13,3.4258900000000003,5.775735,6.916622
47,4.61,5.775735,5.775735,5.775735
48,4.359815,4.359815,5.775735,5.775735
49,4.359815,4.359815,4.7,7.68
50,3.5853800000000002,7.68,7.68,7.68
51,5.470141,5.470141,7.68,25.129998999999998
52,4.899698,4.920071,7.388959,14.938263000000001
53,4.359815,4.899698,4.899698,8.495526
54,4.359815,4.359815,4.359815,4.899698
55,4.359815,4.359815,4.899698,7.68
56,4.359815,4.359815,4.899698,7.68
57,4.359815,6.300333,7.68,8.495526
58,6.300333,7.68,7.68,7.68
59,0.924415,7.68,7.68,7.68
60,7.68,7.68,7.68,7.68
61,5.470141,5.470141,5.470141,5.470141
62,4.899698,7.388959,7.792659,17.050007
63,4.899698,4.899698,7.388959,7.792659
64,4.899698,4.899698,7.388959,7.792659
65,4.899698,7.388959,7.792659,8.319996000000002
66,4.61,4.61,4.61,4.899698
67,4.61,4.899698,7.68,7.68
68,7.68,7.68,7.68,7.68
69,7.68,7.68,7.68,8.495526
70,0.543558,0.543558,3.5890160000000004,9.71
71,4.899698,4.899698,4.899698,5.470141
72,4.899698,4.899698,5.49844,7.792659
73,7.388959,7.388959,7.792659,7.792659
74,4.899698,4.899698,5.49844,5.49844
75,5.49844,5.49844,5.49844,7.388959
76,4.61,4.61,4.61,7.28
77,0.924415,4.61,4.61,7.68
78,0.924415,4.61,6.916622,7.68
79,4.61,4.61,7.68,7.68
80,3.5890169999999997,7.68,8.495526,9.71
81,7.28,7.388959,7.388959,7.388959
82,5.49844,5.49844,5.49844,5.49844
83,4.61,4.61,5.49844,5.49844
84,0.924415,5.49844,5.49844,5.49844
85,0.924415,4.61,4.61,7.68
86,5.49844,5.49844,5.49844,5.49844
87,4.7,5.49844,7.68,7.68
88,4.61,4.61,4.61,7.68
89,7.68,7.68,7.68,9.71
90,7.68,9.71,9.71,9.71
91,0.924415,6.916622,7.388959,7.388959
92,,,,
93,5.49844,5.49844,5.49844,7.388959
94,5.49844,5.49844,5.49844,7.28
95,,,,
96,5.49844,5.49844,5.49844,5.49844
97,1.965991,1.965991,5.49844,5.49844
98,0.924415,3.226624,3.241225,9.71
99,3.226624,3.241225,8.495526,9.71
100,3.13,3.4319319999999998,9.71,9.71
