LONG,LATI,LAM,K,REF
-296.0,-50.5,12.96491527557373,3.3296260833740234,10
-292.0,-51.0,12.991371154785156,3.3446860313415527,10
-290.0,-52.5,13.13763427734375,3.3119568824768066,10
-291.0,-53.0,13.125770568847656,3.275217056274414,10
-293.0,-53.0,13.098916053771973,3.2697439193725586,10
-296.5,-50.5,12.971379280090332,3.331002950668335,10
-293.5,-53.0,13.088188171386719,3.2698960304260254,10
-292.5,-50.5,12.867942810058594,3.3329920768737793,10
-290.5,-53.0,13.118836402893066,3.272001028060913,10
-291.0,-51.5,13.102551460266113,3.3483119010925293,10
-294.0,-53.0,13.078290939331055,3.2726550102233887,10
-289.5,-52.5,13.12478256225586,3.3090920448303223,10
-290.0,-52.0,13.144268035888672,3.346806049346924,10
-290.0,-53.0,13.103001594543457,3.2687759399414062,10
-294.0,-50.0,12.853424072265625,3.328136920928955,10
-294.5,-50.0,12.859162330627441,3.332637071609497,10
-289.5,-53.0,13.0927734375,3.267369031906128,10
-293.5,-50.0,12.831718444824219,3.3237130641937256,10
-295.0,-50.0,12.861154556274414,3.3308329582214355,10
-289.0,-52.5,13.126110076904297,3.3071069717407227,10
-295.5,-50.0,12.852140426635742,3.329751968383789,10
-296.0,-50.0,12.848057746887207,3.3349180221557617,10
-289.5,-52.0,13.128331184387207,3.340574026107788,10
-289.0,-53.0,13.098333358764648,3.266439914703369,10
-293.0,-50.0,12.77592945098877,3.318627119064331,10
-296.5,-50.0,12.854751586914062,3.332617998123169,10
-291.5,-51.0,12.986328125,3.361768960952759,10
-297.0,-50.0,12.86629581451416,3.3273000717163086,10
-290.5,-51.5,13.097376823425293,3.349951982498169,10
-292.5,-50.0,12.761710166931152,3.32840895652771,10
-292.0,-53.5,13.065435409545898,3.228097915649414,10
-291.5,-53.5,13.069915771484375,3.2284140586853027,10
-292.5,-53.5,13.059157371520996,3.2258379459381104,10
-288.5,-52.5,13.122894287109375,3.304821014404297,10
-291.0,-53.5,13.070414543151855,3.2237930297851562,10
-288.0,-52.5,13.077878952026367,3.2897260189056396,10
-290.5,-53.5,13.064665794372559,3.218496084213257,10
-288.5,-53.0,13.073114395141602,3.25346302986145,10
-290.0,-53.5,13.04932689666748,3.2185699939727783,10
-288.0,-53.0,12.989898681640625,3.241528034210205,10
-289.0,-52.0,13.116543769836426,3.3441879749298096,10
-289.5,-53.5,13.034529685974121,3.2179689407348633,10
-292.0,-50.5,12.87830924987793,3.372180938720703,10
-294.0,-49.5,12.73054027557373,3.304810047149658,10
-294.5,-49.5,12.729949951171875,3.3135108947753906,10
-295.0,-49.5,12.72574520111084,3.316880941390991,10
-293.5,-49.5,12.696990966796875,3.296821117401123,10
-288.5,-52.0,13.108197212219238,3.3447649478912354,10
-289.0,-53.5,13.02668285369873,3.2072360515594482,10
-295.5,-49.5,12.71805477142334,3.313368082046509,10
-290.0,-51.5,13.092206954956055,3.3501369953155518,10
-296.0,-49.5,12.706891059875488,3.3102240562438965,10
-296.5,-49.5,12.713184356689453,3.3106250762939453,10
-293.0,-49.5,12.66126823425293,3.2997701168060303,10
-288.5,-53.5,12.993670463562012,3.192141056060791,10
-288.0,-52.0,13.091964721679688,3.3314449787139893,10
-291.0,-51.0,13.010427474975586,3.3812100887298584,10
-292.5,-49.5,12.663313865661621,3.278994083404541,10
-288.0,-53.5,12.917010307312012,3.1775379180908203,10
-292.0,-54.0,12.994240760803223,3.170850992202759,10
-292.5,-54.0,12.99199104309082,3.16892409324646,10
-291.5,-54.0,12.993066787719727,3.1717529296875,10
-291.0,-54.0,12.987372398376465,3.166098117828369,10
-289.5,-51.5,13.085898399353027,3.3588409423828125,10
-290.5,-54.0,12.978926658630371,3.1629559993743896,10
-287.5,-52.0,13.060052871704102,3.3218600749969482,10
-294.0,-49.0,12.60845947265625,3.287463903427124,10
-290.0,-54.0,12.960826873779297,3.158492088317871,10
-294.5,-49.0,12.603797912597656,3.2946889400482178,10
-295.0,-49.0,12.59386920928955,3.2952640056610107,10
-293.5,-49.0,12.583456039428711,3.2821810245513916,10
-295.5,-49.0,12.582568168640137,3.2945690155029297,10
-296.0,-49.0,12.569769859313965,3.2887558937072754,10
-289.5,-54.0,12.939387321472168,3.1548900604248047,10
-296.5,-49.0,12.575176239013672,3.284960985183716,10
-293.0,-49.0,12.578510284423828,3.2838900089263916,10
-289.0,-54.0,12.922443389892578,3.143882989883423,10
-289.0,-51.5,13.067792892456055,3.3599650859832764,10
-287.0,-53.0,13.045342445373535,3.237246036529541,10
-287.5,-52.5,13.007128715515137,3.2808051109313965,10
-292.0,-48.5,12.503170013427734,3.2337989807128906,10
-288.5,-54.0,12.894857406616211,3.12624192237854,10
-290.5,-51.0,13.047981262207031,3.399660110473633,10
-288.5,-51.5,13.041946411132812,3.3571879863739014,10
-292.5,-49.0,12.597455024719238,3.248887062072754,10
-287.5,-53.5,12.874290466308594,3.1737940311431885,10
-288.0,-54.0,12.845170974731445,3.1146059036254883,10
-294.0,-48.5,12.492430686950684,3.2720439434051514,10
-294.5,-48.5,12.47693157196045,3.2713239192962646,10
-288.0,-51.5,13.013814926147461,3.3468101024627686,10
-295.0,-48.5,12.460009574890137,3.265944004058838,10
-293.5,-48.5,12.480759620666504,3.2711400985717773,10
-295.5,-48.5,12.442139625549316,3.260974884033203,10
-296.0,-48.5,12.429582595825195,3.2515199184417725,10
-293.0,-48.5,12.47337532043457,3.2752859592437744,10
-291.5,-50.5,13.009417533874512,3.419365882873535,10
-287.5,-51.5,12.98727035522461,3.337820053100586,10
-292.0,-50.0,12.831544876098633,3.3410089015960693,10
-292.0,-54.5,12.897194862365723,3.1061830520629883,10
-291.5,-54.5,12.897884368896484,3.1096351146698,10
-291.0,-54.5,12.896754264831543,3.114276885986328,10
-290.5,-54.5,12.88870906829834,3.1123440265655518,10
-287.5,-54.0,12.791908264160156,3.109956979751587,10
-287.0,-52.0,13.015280723571777,3.309792995452881,10
-290.0,-54.5,12.868882179260254,3.1029820442199707,10
-287.0,-51.5,12.962019920349121,3.3298239707946777,10
-289.5,-54.5,12.840206146240234,3.0923678874969482,10
-293.0,-48.0,12.35214614868164,3.2411038875579834,10
-296.0,-48.0,12.298604965209961,3.20107102394104,10
-295.5,-48.0,12.296344757080078,3.2103519439697266,10
-289.0,-54.5,12.810861587524414,3.084105968475342,10
-295.0,-48.0,12.307971000671387,3.2166059017181396,10
-294.0,-48.0,12.347521781921387,3.2279510498046875,10
-294.5,-48.0,12.32588005065918,3.224436044692993,10
-290.0,-51.0,13.067777633666992,3.4108729362487793,10
-293.5,-48.0,12.361211776733398,3.236812114715576,10
-288.5,-54.5,12.783406257629395,3.0775420665740967,10
-287.5,-53.0,12.92602825164795,3.2305240631103516,10
-288.0,-54.5,12.755008697509766,3.076570987701416,10
-291.5,-50.0,12.88061809539795,3.348814010620117,10
-306.0,-49.5,12.937718391418457,3.3029708862304688,10
-296.0,-47.5,12.156805992126465,3.146760940551758,10
-306.5,-49.5,12.925392150878906,3.2974119186401367,10
-287.0,-54.0,12.770249366760254,3.106950044631958,10
-295.5,-47.5,12.13288402557373,3.1483960151672363,10
-295.0,-47.5,12.121770858764648,3.1489429473876953,10
-307.0,-49.5,12.91154956817627,3.297136068344116,10
-287.5,-54.5,12.711807250976562,3.0727620124816895,10
-294.5,-47.5,12.128820419311523,3.152622938156128,10
-294.0,-47.5,12.148943901062012,3.1616740226745605,10
-292.5,-48.5,12.528360366821289,3.2678439617156982,10
-307.5,-49.5,12.894770622253418,3.28928804397583,10
-293.5,-47.5,12.176610946655273,3.1739389896392822,10
-293.0,-47.5,12.199516296386719,3.184037923812866,10
-289.5,-51.0,13.05055046081543,3.40012788772583,10
-308.0,-49.5,12.879179954528809,3.2792599201202393,10
-304.5,-49.0,12.87765121459961,3.2846310138702393,10
-286.5,-51.5,12.939397811889648,3.326965093612671,10
-308.5,-49.5,12.863694190979004,3.2704451084136963,10
-291.5,-55.0,12.786554336547852,3.061566114425659,10
-309.0,-49.5,12.847538948059082,3.2652339935302734,10
-291.0,-55.0,12.78300666809082,3.061455011367798,10
-309.5,-49.5,12.830854415893555,3.259735107421875,10
-295.5,-47.0,12.003185272216797,3.071033000946045,10
-290.5,-55.0,12.768829345703125,3.0516579151153564,10
-310.0,-49.5,12.81508731842041,3.252547025680542,10
-305.0,-49.0,12.860939025878906,3.280867099761963,10
-292.5,-47.5,12.208280563354492,3.1922340393066406,10
-292.5,-48.0,12.365689277648926,3.247025966644287,10
-290.0,-55.0,12.748381614685059,3.044672966003418,10
-310.5,-49.5,12.799778938293457,3.241676092147827,10
-295.0,-47.0,11.968485832214355,3.0684309005737305,10
-287.0,-54.5,12.65946102142334,3.0622100830078125,10
-311.0,-49.5,12.789931297302246,3.237298011779785,10
-289.5,-55.0,12.719393730163574,3.0344250202178955,10
-294.5,-47.0,11.959938049316406,3.074510097503662,10
-289.0,-51.0,13.007601737976074,3.385037899017334,10
-287.0,-51.0,12.844772338867188,3.32082200050354,10
-311.5,-49.5,12.779972076416016,3.231981039047241,10
-287.0,-52.5,12.978251457214355,3.275022029876709,10
-287.0,-53.5,12.97237491607666,3.1800050735473633,10
-294.0,-47.0,11.966659545898438,3.0849249362945557,10
-305.5,-49.0,12.838622093200684,3.2773399353027344,10
-286.5,-51.0,12.831188201904297,3.3095619678497314,10
-289.0,-55.0,12.68418025970459,3.0224900245666504,10
-287.5,-51.0,12.868464469909668,3.3340799808502197,10
-293.5,-47.0,11.990373611450195,3.1038079261779785,10
-288.5,-51.0,12.955018997192383,3.3712830543518066,10
-293.0,-47.0,12.026662826538086,3.1166059970855713,10
-288.0,-51.0,12.905852317810059,3.3532490730285645,10
-306.0,-49.0,12.818106651306152,3.277895927429199,10
-288.5,-55.0,12.650885581970215,3.021008014678955,10
-295.0,-46.5,11.842265129089355,3.001538038253784,10
-286.0,-51.0,12.823384284973145,3.2990200519561768,10
-292.5,-47.0,12.067339897155762,3.1304891109466553,10
-306.5,-49.0,12.794709205627441,3.269166946411133,10
-294.5,-46.5,11.802478790283203,2.9996979236602783,10
-288.0,-55.0,12.614951133728027,3.0187530517578125,10
-292.0,-49.5,12.38864803314209,3.166766881942749,10
-304.0,-48.5,12.800040245056152,3.2828550338745117,10
-286.0,-51.5,12.91359806060791,3.3180739879608154,10
-307.0,-49.0,12.773438453674316,3.265578031539917,10
-294.0,-46.5,11.787643432617188,3.0026729106903076,10
-285.5,-51.0,12.81135368347168,3.2870728969573975,10
-307.5,-49.0,12.753411293029785,3.262722969055176,10
-282.0,-51.0,12.7327299118042,3.2372050285339355,10
-293.5,-46.5,11.79995059967041,3.0189011096954346,10
-308.0,-49.0,12.731449127197266,3.2527201175689697,10
-310.5,-49.0,12.622844696044922,3.2007009983062744,10
-311.0,-49.0,12.61463737487793,3.1910901069641113,10
-310.0,-49.0,12.639437675476074,3.2144830226898193,10
-308.5,-49.0,12.707918167114258,3.2424240112304688,10
-309.5,-49.0,12.659303665161133,3.2238049507141113,10
-309.0,-49.0,12.68371868133545,3.2337288856506348,10
-311.5,-49.0,12.612165451049805,3.1827809810638428,10
-291.5,-48.0,12.499048233032227,3.268531084060669,10
-287.5,-55.0,12.573216438293457,3.0127949714660645,10
-312.0,-49.0,12.613693237304688,3.170790910720825,10
-293.0,-46.5,11.826106071472168,3.0334808826446533,10
-282.5,-51.0,12.739298820495605,3.2444350719451904,10
-285.0,-51.0,12.796793937683105,3.274099111557007,10
-304.5,-48.5,12.778704643249512,3.278209924697876,10
-312.5,-49.0,12.622234344482422,3.169477939605713,10
-283.0,-50.5,12.801081657409668,3.241663932800293,10
-286.5,-54.5,12.614766120910645,3.0584349632263184,10
-294.0,-46.0,11.67396354675293,2.92632794380188,10
-292.5,-46.5,11.864323616027832,3.0506510734558105,10
-283.0,-51.0,12.747737884521484,3.253726005554199,10
-281.5,-51.5,12.620141983032227,3.230088949203491,10
-284.5,-51.0,12.785265922546387,3.26774001121521,10
-323.5,-50.0,12.734732627868652,3.2035510540008545,10
-283.5,-51.0,12.759456634521484,3.261138916015625,10
-320.5,-50.0,12.69169807434082,3.197932004928589,10
-323.0,-50.0,12.729009628295898,3.2020421028137207,10
-324.0,-50.0,12.73902416229248,3.205271005630493,10
-322.5,-50.0,12.722182273864746,3.1999120712280273,10
-284.0,-51.0,12.773056983947754,3.264988899230957,10
-321.0,-50.0,12.695151329040527,3.1981959342956543,10
-322.0,-50.0,12.711325645446777,3.1989409923553467,10
-283.5,-50.5,12.788946151733398,3.2457211017608643,10
-321.5,-50.0,12.700299263000488,3.1971709728240967,10
-293.5,-46.0,11.665945053100586,2.932288885116577,10
-282.0,-51.5,12.631293296813965,3.2343149185180664,10
-287.0,-55.0,12.529204368591309,3.0096030235290527,10
-292.0,-47.0,12.10281753540039,3.1414120197296143,10
-305.0,-48.5,12.750155448913574,3.267930030822754,10
-284.0,-50.5,12.769424438476562,3.249819040298462,10
-285.5,-51.5,12.883511543273926,3.3018269538879395,10
-293.0,-46.0,11.67966365814209,2.947511911392212,10
-292.0,-46.5,11.916932106018066,3.0646090507507324,10
-282.5,-51.5,12.65464973449707,3.2444560527801514,10
-284.5,-50.5,12.747632026672363,3.2533340454101562,10
-281.0,-52.0,12.507265090942383,3.2217400074005127,10
-292.5,-46.0,11.714822769165039,2.9656729698181152,10
-286.0,-52.5,12.938755989074707,3.2684988975524902,10
-286.0,-54.5,12.572161674499512,3.0581789016723633,10
-285.0,-50.5,12.730452537536621,3.254503011703491,10
-291.0,-55.5,12.64472484588623,2.993354082107544,10
-283.0,-51.5,12.68677806854248,3.2590949535369873,10
-293.0,-45.5,11.590599060058594,2.8858370780944824,10
-305.5,-48.5,12.716819763183594,3.255500078201294,10
-303.5,-48.0,12.716588020324707,3.2644879817962646,10
-290.5,-55.5,12.631142616271973,2.988939046859741,10
-324.5,-49.5,12.60527515411377,3.1464099884033203,10
-325.0,-49.5,12.619242668151855,3.1473848819732666,10
-281.5,-52.0,12.524730682373047,3.2285709381103516,10
-291.0,-50.5,13.182756423950195,3.455291986465454,10
-285.0,-51.5,12.852012634277344,3.29183292388916,10
-324.0,-49.5,12.596332550048828,3.151555061340332,10
-292.0,-46.0,11.767460823059082,2.980954885482788,10
-325.5,-49.5,12.636367797851562,3.1528940200805664,10
-283.5,-51.5,12.725225448608398,3.271523952484131,10
-290.0,-55.5,12.609222412109375,2.983599901199341,10
-323.5,-49.5,12.591582298278809,3.158803939819336,10
-286.5,-55.0,12.485671997070312,3.0077409744262695,10
-285.5,-50.5,12.72048568725586,3.2610630989074707,10
-292.5,-45.5,11.61506462097168,2.898184061050415,10
-311.5,-48.5,12.435308456420898,3.148205041885376,10
-319.0,-49.5,12.666446685791016,3.184931993484497,10
-312.0,-48.5,12.446967124938965,3.1423399448394775,10
-311.0,-48.5,12.436119079589844,3.160456895828247,10
-284.0,-51.5,12.76848316192627,3.2787439823150635,10
-323.0,-49.5,12.58860969543457,3.1650049686431885,10
-188.5,-55.5,12.533252716064453,2.9954400062561035,10
-284.5,-51.5,12.813841819763184,3.285629987716675,10
-312.5,-48.5,12.463290214538574,3.1373848915100098,10
-289.5,-55.5,12.578959465026855,2.9755120277404785,10
-189.0,-55.5,12.568453788757324,2.9958178997039795,10
-310.5,-48.5,12.442673683166504,3.1673738956451416,10
-319.5,-49.5,12.651618957519531,3.185154914855957,10
-313.0,-48.5,12.482664108276367,3.136193037033081,10
-189.5,-55.5,12.605010032653809,3.0014760494232178,10
-282.0,-52.0,12.553533554077148,3.2408618927001953,10
-322.5,-49.5,12.589543342590332,3.170232057571411,10
-291.5,-46.5,11.976682662963867,3.079883098602295,10
-306.0,-48.5,12.681197166442871,3.2445390224456787,10
-292.0,-45.5,11.661691665649414,2.912951946258545,10
-190.0,-55.5,12.647886276245117,3.0122029781341553,10
-313.5,-48.5,12.506736755371094,3.13924503326416,10
-310.0,-48.5,12.457222938537598,3.177474021911621,10
-320.0,-49.5,12.633989334106445,3.1864030361175537,10
-291.5,-46.0,11.83068561553955,2.997756004333496,10
-289.0,-55.5,12.543588638305664,2.96663498878479,10
-322.0,-49.5,12.594746589660645,3.1805009841918945,10
-320.5,-49.5,12.618921279907227,3.189702033996582,10
-321.5,-49.5,12.601579666137695,3.187614917755127,10
-281.0,-52.5,12.401357650756836,3.205833911895752,10
-190.5,-55.5,12.698511123657227,3.030184030532837,10
-321.0,-49.5,12.610912322998047,3.1921730041503906,10
-286.0,-50.5,12.708779335021973,3.2690250873565674,10
-309.5,-48.5,12.476751327514648,3.186100959777832,10
-304.0,-48.0,12.687533378601074,3.26064395904541,10
-291.5,-45.5,11.728119850158691,2.931636095046997,10
-285.5,-54.5,12.52993106842041,3.0551819801330566,10
-288.5,-55.5,12.503931999206543,2.9553139209747314,10
-325.5,-49.0,12.522893905639648,3.11708402633667,10
-282.5,-52.0,12.589616775512695,3.2486519813537598,10
-306.5,-48.5,12.643269538879395,3.2347569465637207,10
-188.5,-55.0,12.449861526489258,2.989132881164551,10
-325.0,-49.0,12.484000205993652,3.1008050441741943,10
-188.0,-55.0,12.402871131896973,2.9882659912109375,10
-189.0,-55.0,12.494279861450195,2.99537992477417,10
-191.0,-55.5,12.75499153137207,3.051913022994995,10
-326.0,-49.0,12.569204330444336,3.1340999603271484,10
-284.0,-50.0,12.782401084899902,3.2304320335388184,10
-286.0,-55.0,12.441367149353027,3.0049240589141846,10
-189.5,-55.0,12.541885375976562,3.0067598819732666,10
-292.0,-47.5,12.22303295135498,3.200748920440674,10
-187.5,-55.0,12.353719711303711,2.9840259552001953,10
-190.0,-55.0,12.592907905578613,3.018620014190674,10
-324.5,-49.0,12.456180572509766,3.098196029663086,10
-309.0,-48.5,12.501897811889648,3.1981561183929443,10
-281.5,-52.5,12.426348686218262,3.213555097579956,10
-187.0,-55.0,12.313543319702148,2.9814510345458984,10
-190.5,-55.0,12.643484115600586,3.027137041091919,10
-291.5,-47.0,12.131368637084961,3.1448280811309814,10
-324.0,-49.0,12.434328079223633,3.0981171131134033,10
-308.5,-48.5,12.528985977172852,3.211461067199707,10
-307.0,-48.5,12.608070373535156,3.2284181118011475,10
-191.5,-55.5,12.814258575439453,3.0726349353790283,10
-191.0,-55.0,12.70114803314209,3.0459868907928467,10
-288.0,-55.5,12.462686538696289,2.943553924560547,10
-291.0,-45.5,11.802891731262207,2.945152997970581,10
-291.0,-46.0,11.892906188964844,3.0096490383148193,10
-307.5,-48.5,12.580092430114746,3.22575306892395,10
-308.0,-48.5,12.55519962310791,3.2188971042633057,10
-283.0,-52.0,12.63125991821289,3.2515718936920166,10
-282.0,-52.5,12.463584899902344,3.217233896255493,10
-323.5,-49.0,12.417943000793457,3.1037259101867676,10
-191.5,-55.0,12.765585899353027,3.068505048751831,10
-285.0,-54.5,12.488737106323242,3.0545599460601807,10
-286.5,-54.0,12.763590812683105,3.1035680770874023,10
-286.5,-50.5,12.69929313659668,3.276313066482544,10
-304.5,-48.0,12.652251243591309,3.251919984817505,10
-192.0,-55.5,12.869473457336426,3.093214988708496,10
-291.0,-46.5,12.027359962463379,3.0933220386505127,10
-287.5,-55.5,12.422309875488281,2.9357190132141113,10
-286.5,-52.0,12.978891372680664,3.306309938430786,10
-284.5,-50.0,12.734609603881836,3.236670970916748,10
-285.5,-55.0,12.400797843933105,3.002769947052002,10
-281.0,-53.0,12.316776275634766,3.1734910011291504,10
-318.5,-49.0,12.61790943145752,3.171113967895508,10
-323.0,-49.0,12.40986442565918,3.112924098968506,10
-290.5,-45.5,11.883584976196289,2.9625089168548584,10
-192.0,-55.0,12.828812599182129,3.086327075958252,10
-326.0,-48.5,12.485360145568848,3.1048200130462646,10
-325.5,-48.5,12.419268608093262,3.087188959121704,10
-188.5,-54.5,12.395952224731445,2.9891159534454346,10
-188.0,-54.5,12.338787078857422,2.9763290882110596,10
-282.5,-52.5,12.512014389038086,3.225231885910034,10
-189.0,-54.5,12.447125434875488,3.0033819675445557,10
-325.0,-48.5,12.360526084899902,3.0719120502471924,10
-187.5,-54.5,12.28119945526123,2.968334913253784,10
-326.5,-48.5,12.556682586669922,3.1238489151000977,10
-312.0,-48.0,12.280511856079102,3.107593059539795,10
-292.0,-49.0,12.21609878540039,3.12207293510437,10
-189.5,-54.5,12.497086524963379,3.0162110328674316,10
-311.5,-48.0,12.266181945800781,3.112967014312744,10
-312.5,-48.0,12.303406715393066,3.1042990684509277,10
-190.0,-54.5,12.548508644104004,3.0276429653167725,10
-283.5,-52.0,12.686323165893555,3.2635040283203125,10
-190.5,-54.5,12.59971809387207,3.040678024291992,10
-319.0,-49.0,12.602656364440918,3.1711111068725586,10
-284.5,-54.5,12.435872077941895,3.057460069656372,10
-187.0,-54.5,12.228623390197754,2.961332082748413,10
-313.0,-48.0,12.329957962036133,3.1052119731903076,10
-191.0,-54.5,12.648691177368164,3.048609972000122,10
-311.0,-48.0,12.265113830566406,3.118474006652832,10
-281.5,-53.0,12.34273910522461,3.179945945739746,10
-324.5,-48.5,12.307317733764648,3.058511972427368,10
-322.5,-49.0,12.412613868713379,3.1238350868225098,10
-290.5,-46.0,11.952277183532715,3.0215840339660645,10
-192.5,-55.5,12.910853385925293,3.1070590019226074,10
-191.5,-54.5,12.705343246459961,3.0621910095214844,10
-287.0,-55.5,12.383259773254395,2.9335529804229736,10
-186.5,-54.5,12.186552047729492,2.959768056869507,10
-313.5,-48.0,12.359726905822754,3.1059489250183105,10
-286.0,-53.5,12.994396209716797,3.1700809001922607,10
-310.5,-48.0,12.27281379699707,3.1262741088867188,10
-192.5,-55.0,12.879231452941895,3.098902940750122,10
-281.0,-53.5,12.25231647491455,3.1393520832061768,10
-319.5,-49.0,12.57593822479248,3.1679399013519287,10
-285.0,-55.0,12.363478660583496,2.998157024383545,10
-292.0,-48.0,12.425715446472168,3.2515480518341064,10
-281.5,-53.5,12.27488899230957,3.1444408893585205,10
-324.0,-48.5,12.258482933044434,3.0476388931274414,10
-305.0,-48.0,12.611330032348633,3.239650011062622,10
-290.0,-45.5,11.963821411132812,2.9832589626312256,10
-283.0,-52.5,12.564565658569336,3.232672929763794,10
-192.0,-54.5,12.767705917358398,3.08453106880188,10
-284.0,-54.5,12.366172790527344,3.059973955154419,10
-322.0,-49.0,12.424485206604004,3.1391689777374268,10
-320.0,-49.0,12.53753662109375,3.16457200050354,10
-282.0,-53.5,12.307714462280273,3.1465110778808594,10
-285.0,-50.0,12.694192886352539,3.2396299839019775,10
-282.0,-53.0,12.383394241333008,3.1882359981536865,10
-291.0,-47.0,12.159110069274902,3.1545040607452393,10
-284.0,-52.0,12.752436637878418,3.27424693107605,10
-320.5,-49.0,12.495170593261719,3.1601080894470215,10
-321.5,-49.0,12.439751625061035,3.145819902420044,10
-286.5,-55.5,12.341882705688477,2.930640935897827,10
-283.5,-54.5,12.297332763671875,3.0535690784454346,10
-193.0,-55.5,12.933780670166016,3.1116480827331543,10
-321.0,-49.0,12.463746070861816,3.154705047607422,10
-323.5,-48.5,12.217625617980957,3.0440940856933594,10
-303.5,-47.5,12.615418434143066,3.2423150539398193,10
-282.5,-53.5,12.344343185424805,3.1445229053497314,10
-192.5,-54.5,12.816543579101562,3.09838604927063,10
-310.0,-48.0,12.289263725280762,3.142582893371582,10
-326.0,-48.0,12.395505905151367,3.076328992843628,10
-287.0,-50.5,12.697444915771484,3.2865540981292725,10
-193.0,-55.0,12.906718254089355,3.107748031616211,10
-284.5,-55.0,12.322203636169434,2.9937849044799805,10
-325.5,-48.0,12.311639785766602,3.0491199493408203,10
-282.0,-54.0,12.244894981384277,3.1008269786834717,10
-290.5,-46.5,12.067172050476074,3.099839925765991,10
-326.5,-48.0,12.475726127624512,3.0971200466156006,10
-282.5,-54.0,12.27584171295166,3.1020820140838623,10
-281.5,-54.0,12.222119331359863,3.096369981765747,10
-283.5,-52.5,12.631559371948242,3.2427260875701904,10
-325.0,-48.0,12.234872817993164,3.033937931060791,10
-281.0,-54.0,12.209733009338379,3.0857560634613037,10
-283.0,-54.5,12.247802734375,3.0455079078674316,10
-283.0,-54.0,12.314620971679688,3.102858066558838,10
-305.5,-48.0,12.567916870117188,3.2270219326019287,10
-289.5,-45.5,12.036211013793945,3.0032238960266113,10
-290.0,-46.0,12.01488208770752,3.0383241176605225,10
-283.0,-53.5,12.390789031982422,3.145334005355835,10
-327.0,-48.0,12.547258377075195,3.1136720180511475,10
-282.5,-53.0,12.431303024291992,3.197180986404419,10
-286.0,-55.5,12.303044319152832,2.9344570636749268,10
-188.0,-54.0,12.286446571350098,2.9647679328918457,10
-324.5,-48.0,12.15514087677002,3.011949062347412,10
-309.5,-48.0,12.308131217956543,3.153709888458252,10
-187.5,-54.0,12.226061820983887,2.955235004425049,10
-318.0,-48.5,12.54509162902832,3.1511669158935547,10
-188.5,-54.0,12.34226131439209,2.9782938957214355,10
-193.0,-54.5,12.844603538513184,3.1023130416870117,10
